"","Var2","Var1","pval","qval","rho","n","treatment","Var1ASV","PhylumVar1","FamilyVar1","Var2ASV","PhylumVar2","FamilyVar2"
"530","ASV145","ASV311",0,0,0.707405814896641,30,"CON","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","c3a11a54490025206ef21001cbadb86b","Firmicutes","Lachnospiraceae"
"531","ASV145","ASV486",0,0,0.70759585835522,33,"CON","e6fa95f01febbf9f38911bcca834ad54","Firmicutes","Mogibacteriaceae","c3a11a54490025206ef21001cbadb86b","Firmicutes","Lachnospiraceae"
"537","ASV150","ASV91",0,0,0.713379236918789,36,"CON","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"540","ASV150","ASV308",0,0,0.736369412091349,37,"CON","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"541","ASV150","ASV76",0,0,0.715381748210774,29,"CON","fa494ef57c8cd87649129544e19b250d","Firmicutes","Ruminococcaceae","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"542","ASV150","ASV13",0,0,0.785169718785021,38,"CON","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"554","ASV150","ASV77",0,0,0.711688458722048,29,"CON","0566b72315774428de7bac9de22c09ff","Firmicutes","Ruminococcaceae","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"564","ASV150","ASV464",0,0,0.723102199366122,25,"CON","b2f4908d879968eddee0b1cc7a501039","Firmicutes","Mogibacteriaceae","44b9a3e35065458d6679da83aeab719b","Firmicutes"," o__Clostridiales"
"573","ASV151","ASV311",0,0,0.714472707686703,25,"CON","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","f885585d26e8334c2236e4dac11c1ff0","Firmicutes"," o__Clostridiales"
"574","ASV152","ASV187",0,0,0.784909849813682,42,"CON","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae"
"576","ASV152","ASV31",0,0,0.713310306248933,49,"CON","a9f80dc5b97921074d4d246ae398bde3","Firmicutes","Lactobacillaceae","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae"
"577","ASV152","ASV198",0,0,0.755552196246944,45,"CON","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae"
"578","ASV152","ASV32",0,0,0.773850400491743,51,"CON","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae"
"629","ASV163","ASV35",0,0,0.894381589487551,50,"CON","9c8c867dbea7959e3cf3fcda5b499fb9","Bacteroidetes","Bacteroidaceae","e9bc8cab952cad4983b75ac2541cce6a","Bacteroidetes","Bacteroidaceae"
"633","ASV167","ASV32",0,0,0.831308332248572,45,"CON","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"634","ASV167","ASV20",0,0,0.745473779731744,43,"CON","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"635","ASV167","ASV10",0,0,0.78184238509182,45,"CON","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"637","ASV167","ASV106",0,0,0.767314686560972,44,"CON","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"647","ASV167","ASV187",0,0,0.711045005352938,41,"CON","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"648","ASV167","ASV100",0,0,0.8007430163764,45,"CON","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"650","ASV167","ASV497",0,0,0.721057381284228,36,"CON","679a8c591b30e5fcadaf9b437525bbad","Firmicutes","Lachnospiraceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"651","ASV167","ASV258",0,0,0.857354438991476,43,"CON","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae"
"656","ASV170","ASV51",0,0,0.707297944893872,40,"CON","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","98a7a33507e9c4103aae20df8d1b8f8f","Firmicutes","Ruminococcaceae"
"657","ASV170","ASV89",0,0,0.733081003146855,38,"CON","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","98a7a33507e9c4103aae20df8d1b8f8f","Firmicutes","Ruminococcaceae"
"660","ASV171","ASV249",0,0,0.713431086957051,41,"CON","0eed0d08df9a2404f6f9de7b4a0110b9","Bacteroidetes","Paraprevotellaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"661","ASV171","ASV91",0,0,0.817071368139701,45,"CON","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"662","ASV171","ASV13",0,0,0.843157580619722,46,"CON","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"664","ASV171","ASV119",0,0,0.714625902029924,43,"CON","ceec72c709466d7039656989e5768bd9","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"665","ASV171","ASV228",0,0,0.766728524765279,42,"CON","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"666","ASV171","ASV748",0,0,0.712120204959754,34,"CON","09d48387b4d6160bcb3f1cbf5ff670cd","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"668","ASV171","ASV486",0,0,0.743365145980551,40,"CON","e6fa95f01febbf9f38911bcca834ad54","Firmicutes","Mogibacteriaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"670","ASV171","ASV311",0,0,0.736330421921105,38,"CON","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"671","ASV171","ASV308",0,0,0.899519383760402,46,"CON","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"672","ASV171","ASV51",0,0,0.716121423303908,46,"CON","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"674","ASV171","ASV470",0,0,0.727866640087936,39,"CON","e7ee632cb0f822911c2abe318f327fda","Actinobacteria","Coriobacteriaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"675","ASV171","ASV436",0,0,0.72103450146353,37,"CON","05c125d916a6ed86253d18505070b6b4","Firmicutes"," o__Clostridiales","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"680","ASV171","ASV766",0,0,0.706347435862985,36,"CON","9911c3420fd7333365793b76bec3b492","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"683","ASV171","ASV288",0,0,0.789617620665643,42,"CON","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"684","ASV171","ASV314",0,0,0.798260679099808,46,"CON","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"686","ASV171","ASV197",0,0,0.713603990332183,32,"CON","20fdae8b35d0d33fed324bb0777e9999","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"687","ASV171","ASV207",0,0,0.742414341219581,40,"CON","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"691","ASV171","ASV462",0,0,0.70629507412345,38,"CON","c0523309d8593d4701dc6d48a8068e69","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"692","ASV171","ASV702",0,0,0.76190387416703,38,"CON","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"693","ASV171","ASV493",0,0,0.735276304071485,40,"CON","b450b9fa943b7252c5a5fb30da26ad83","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"694","ASV171","ASV61",0,0,0.758892913781779,41,"CON","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"695","ASV171","ASV73",0,0,0.786038736192027,43,"CON","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"696","ASV171","ASV407",0,0,0.795578950513155,42,"CON","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"699","ASV171","ASV89",0,0,0.767295126635389,44,"CON","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales"
"707","ASV173","ASV50",0,0,0.920541533836638,50,"CON","3bd1ec91aff716bc10028ab86961e2c4","Bacteroidetes","Prevotellaceae","29a1800e7a6ea245a83160c8aeaa1260","Bacteroidetes","Prevotellaceae"
"717","ASV177","ASV228",0,0,0.738850886652804,37,"CON","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae"
"721","ASV177","ASV222",0,0,0.709231135624961,31,"CON","e580395ebb5cf0e372248c6d44c94360","Firmicutes"," o__Clostridiales","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae"
"734","ASV177","ASV207",0,0,0.713571970230645,35,"CON","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae"
"742","ASV177","ASV308",0,0,0.70233973430408,40,"CON","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae"
"750","ASV178","ASV407",0,0,0.707933461715011,34,"CON","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"755","ASV178","ASV13",0,0,0.800969019572515,38,"CON","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"763","ASV178","ASV207",0,0,0.740831983204604,34,"CON","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"764","ASV178","ASV91",0,0,0.70140527489611,35,"CON","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"771","ASV178","ASV61",0,0,0.779132830287456,36,"CON","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae"
"801","ASV181","ASV218",0,0,0.710454747252173,30,"CON","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae","f180cc12a5b2588fc29a3559f64d7431","Firmicutes"," o__Clostridiales"
"804","ASV187","ASV258",0,0,0.74119844041923,43,"CON","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"805","ASV187","ASV198",0,0,0.73838630874295,43,"CON","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"806","ASV187","ASV42",0,0,0.719599222503246,43,"CON","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"807","ASV187","ASV152",0,0,0.784909849813682,42,"CON","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"808","ASV187","ASV32",0,0,0.717691121219077,46,"CON","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"809","ASV187","ASV167",0,0,0.711045005352938,41,"CON","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"810","ASV187","ASV106",0,0,0.781259142395624,46,"CON","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"811","ASV187","ASV100",0,0,0.738454217064006,47,"CON","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"813","ASV187","ASV10",0,0,0.712127403777407,47,"CON","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae"
"859","ASV197","ASV171",0,0,0.713603990332183,32,"CON","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","20fdae8b35d0d33fed324bb0777e9999","Firmicutes","Lachnospiraceae"
"860","ASV197","ASV288",0,0,0.730003599572802,31,"CON","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","20fdae8b35d0d33fed324bb0777e9999","Firmicutes","Lachnospiraceae"
"861","ASV198","ASV187",0,0,0.73838630874295,43,"CON","23635c9f72be1fd6bdfa8dfc07b62a94","Firmicutes","Lactobacillaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"862","ASV198","ASV497",0,0,0.700883698325868,41,"CON","679a8c591b30e5fcadaf9b437525bbad","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"863","ASV198","ASV106",0,0,0.755505613781684,47,"CON","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"864","ASV198","ASV10",0,0,0.732794504291352,49,"CON","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"865","ASV198","ASV42",0,0,0.756090865325543,46,"CON","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"866","ASV198","ASV32",0,0,0.727188276516936,50,"CON","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"867","ASV198","ASV100",0,0,0.751519817889639,49,"CON","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"869","ASV198","ASV101",0,0,0.712207706099544,48,"CON","161a7d2fd8967ce309e80c8ba2b50465","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"871","ASV198","ASV152",0,0,0.755552196246944,45,"CON","47504daed5bdb48a5f5163c2584dab90","Firmicutes","Lachnospiraceae","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae"
"875","ASV20","ASV57",0,0,0.788096869578496,34,"CON","8d2cc47324312aebc17be24aa6056a66","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"876","ASV20","ASV349",0,0,0.761790698123362,49,"CON","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"877","ASV20","ASV74",0,0,-0.75215518588792,31,"CON","a74184e28bf27a183ba25ca81e86f675","Bacteroidetes","Rikenellaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"879","ASV20","ASV65",0,0,-0.731647842919542,38,"CON","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"880","ASV20","ASV34",0,0,0.701014412173847,54,"CON","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"882","ASV20","ASV100",0,0,0.850663171666879,55,"CON","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"883","ASV20","ASV106",0,0,0.771041803730395,50,"CON","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"885","ASV20","ASV167",0,0,0.745473779731744,43,"CON","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"887","ASV20","ASV32",0,0,0.705743026910977,54,"CON","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"888","ASV20","ASV27",0,0,0.75096039496878,52,"CON","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"890","ASV20","ASV28",0,0,0.779463312563358,58,"CON","ffd9a2cc9e7f9a800e0eebdf1cc469cf","Firmicutes","Lactobacillaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"891","ASV20","ASV10",0,0,0.900068943184404,55,"CON","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"894","ASV20","ASV215",0,0,0.705870369577521,34,"CON","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"898","ASV20","ASV258",0,0,0.739074084468505,46,"CON","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"901","ASV20","ASV42",0,0,0.789305064102059,50,"CON","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae"
"906","ASV206","ASV514",0,0,0.70944556796895,27,"CON","32c9ebd9b60c29f50f81afb37dd51a27","Firmicutes","Lachnospiraceae","a631088bfff77e35ce8e24549c1092b1","Firmicutes","Ruminococcaceae"
"907","ASV207","ASV13",0,0,0.750775407510862,42,"CON","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"915","ASV207","ASV514",0,0,0.724894473697652,32,"CON","32c9ebd9b60c29f50f81afb37dd51a27","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"921","ASV207","ASV288",0,0,0.772730751042925,39,"CON","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"922","ASV207","ASV308",0,0,0.783465263701924,41,"CON","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"923","ASV207","ASV177",0,0,0.713571970230645,35,"CON","2cc746cafac2f58e72dbe692968a729a","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"926","ASV207","ASV89",0,0,0.735187148236601,40,"CON","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"928","ASV207","ASV748",0,0,0.759164941050518,33,"CON","09d48387b4d6160bcb3f1cbf5ff670cd","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"930","ASV207","ASV766",0,0,0.768650298016189,34,"CON","9911c3420fd7333365793b76bec3b492","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"936","ASV207","ASV407",0,0,0.758073292611093,39,"CON","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"937","ASV207","ASV61",0,0,0.820356742742813,40,"CON","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"947","ASV207","ASV436",0,0,0.730352362834811,36,"CON","05c125d916a6ed86253d18505070b6b4","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"949","ASV207","ASV228",0,0,0.793372579018792,39,"CON","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"950","ASV207","ASV178",0,0,0.740831983204604,34,"CON","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"951","ASV207","ASV171",0,0,0.742414341219581,40,"CON","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"954","ASV207","ASV486",0,0,0.709329053371012,37,"CON","e6fa95f01febbf9f38911bcca834ad54","Firmicutes","Mogibacteriaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"969","ASV207","ASV314",0,0,0.794568826770375,42,"CON","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"970","ASV207","ASV91",0,0,0.769592812615665,41,"CON","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7"
"975","ASV21","ASV62",0,0,0.704597296628926,46,"CON","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"976","ASV21","ASV33",0,0,0.727833999489753,48,"CON","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae"
"989","ASV210","ASV99",0,0,0.70339265617983,36,"CON","afadf7be042d3d846361f162501eb744","Bacteroidetes","Bacteroidaceae","27cd6641327cb2ca59c62d3f00bf5645","Bacteroidetes","Bacteroidaceae"
"1000","ASV212","ASV89",0,0,0.73396549673281,46,"CON","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1008","ASV212","ASV51",0,0,0.705076738883067,48,"CON","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1010","ASV212","ASV249",0,0,0.708175606765174,42,"CON","0eed0d08df9a2404f6f9de7b4a0110b9","Bacteroidetes","Paraprevotellaceae","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales"
"1031","ASV215","ASV106",0,0,0.70365661516748,33,"CON","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1033","ASV215","ASV20",0,0,0.705870369577521,34,"CON","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1034","ASV215","ASV42",0,0,0.748774235184168,33,"CON","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1035","ASV215","ASV296",0,0,0.700545862715788,26,"CON","a6b307b57a18ca60326fe3df9fd57698","Firmicutes"," o__Clostridiales","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1036","ASV215","ASV10",0,0,0.788098761535599,34,"CON","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","3bf12e5725ee438324f7b4465fad9703","Firmicutes","Ruminococcaceae"
"1037","ASV216","ASV89",0,0,0.817846990468908,39,"CON","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
"1039","ASV216","ASV238",0,0,0.799758441258436,29,"CON","2bccba879601174c7116e91fbd741553","Firmicutes","Ruminococcaceae","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae"
